#,from,to,PM10,PM2.5,NO,NO2,NOX,CO,SO2,NH3,Ozone,Benzene
6204,2023-04-06 14:45:00,2023-04-06 15:00:00,84.0,37.0,3.9,36.1,22.3,2.29,20.0,8.3,71.1,
6205,2023-04-06 15:00:00,2023-04-06 15:15:00,122.0,37.0,3.9,33.7,21.1,2.2,16.1,8.1,68.6,
6206,2023-04-06 15:15:00,2023-04-06 15:30:00,122.0,37.0,3.8,31.8,20.0,2.05,12.6,7.8,65.7,
6207,2023-04-06 15:30:00,2023-04-06 15:45:00,122.0,37.0,3.8,30.6,19.4,2.05,11.0,7.8,65.4,
6208,2023-04-06 15:45:00,2023-04-06 16:00:00,122.0,37.0,3.6,30.5,19.1,2.02,11.4,7.8,65.0,
6209,2023-04-06 16:00:00,2023-04-06 16:15:00,96.0,37.0,3.3,29.3,18.3,1.97,11.7,8.1,62.7,
6210,2023-04-06 16:15:00,2023-04-06 16:30:00,96.0,37.0,3.4,29.3,18.3,1.97,10.7,7.7,63.0,
6211,2023-04-06 16:30:00,2023-04-06 16:45:00,96.0,37.0,3.7,29.0,18.4,1.99,11.8,7.9,64.3,
6212,2023-04-06 16:45:00,2023-04-06 17:00:00,96.0,36.0,3.3,30.7,19.1,1.99,11.7,7.9,64.8,
6213,2023-04-06 17:00:00,2023-04-06 17:15:00,110.0,36.0,3.2,30.9,19.1,1.99,12.2,7.9,63.2,
6214,2023-04-06 17:15:00,2023-04-06 17:30:00,110.0,36.0,3.2,31.1,19.2,2.0,12.5,7.7,64.4,
6215,2023-04-06 17:30:00,2023-04-06 17:45:00,110.0,36.0,3.5,32.0,19.9,2.04,12.6,7.4,58.8,
6216,2023-04-06 17:45:00,2023-04-06 18:00:00,110.0,47.0,3.8,32.1,20.2,2.05,13.2,6.3,58.6,
6217,2023-04-06 18:00:00,2023-04-06 18:15:00,99.0,47.0,4.3,32.0,20.5,2.06,12.8,5.6,58.8,
6218,2023-04-06 18:15:00,2023-04-06 18:30:00,99.0,47.0,4.0,32.0,20.3,2.11,10.2,5.3,56.9,
6219,2023-04-06 18:30:00,2023-04-06 18:45:00,99.0,47.0,3.9,32.2,20.3,2.12,9.9,5.3,54.3,
6220,2023-04-06 18:45:00,2023-04-06 19:00:00,99.0,64.0,3.6,34.1,21.0,2.13,10.0,5.6,49.6,
6221,2023-04-06 19:00:00,2023-04-06 19:15:00,161.0,64.0,3.2,36.5,22.0,2.14,11.6,5.9,50.9,
6222,2023-04-06 19:15:00,2023-04-06 19:30:00,161.0,64.0,2.9,37.2,22.1,2.18,13.5,6.5,51.5,
6223,2023-04-06 19:30:00,2023-04-06 19:45:00,161.0,64.0,3.8,38.1,23.3,2.31,15.9,6.7,38.7,
6224,2023-04-06 19:45:00,2023-04-06 20:00:00,161.0,63.0,3.8,42.7,25.8,2.43,17.6,7.1,23.5,
6225,2023-04-06 20:00:00,2023-04-06 20:15:00,182.0,63.0,3.8,51.2,30.4,2.47,18.9,7.2,19.7,
6226,2023-04-06 20:15:00,2023-04-06 20:30:00,182.0,63.0,4.8,58.7,35.1,2.38,18.4,7.1,26.9,
6227,2023-04-06 20:30:00,2023-04-06 20:45:00,182.0,63.0,5.0,62.2,37.2,2.4,17.8,7.4,23.8,
6228,2023-04-06 20:45:00,2023-04-06 21:00:00,182.0,81.0,4.8,65.2,38.6,2.46,18.6,7.5,16.8,
6229,2023-04-06 21:00:00,2023-04-06 21:15:00,164.0,81.0,4.9,69.1,40.7,2.44,18.4,7.9,12.7,
6230,2023-04-06 21:15:00,2023-04-06 21:30:00,164.0,81.0,5.5,71.2,42.4,2.5,16.9,8.4,18.1,
6231,2023-04-06 21:30:00,2023-04-06 21:45:00,164.0,81.0,5.4,69.2,41.2,2.89,17.6,9.1,13.5,
6232,2023-04-06 21:45:00,2023-04-06 22:00:00,164.0,99.0,6.5,68.6,41.8,3.08,20.0,9.5,4.3,
6233,2023-04-06 22:00:00,2023-04-06 22:15:00,202.0,99.0,9.3,69.1,44.3,2.35,20.6,9.9,2.7,
6234,2023-04-06 22:15:00,2023-04-06 22:30:00,202.0,99.0,11.5,70.5,46.9,2.14,19.4,9.7,6.9,
6235,2023-04-06 22:30:00,2023-04-06 22:45:00,202.0,99.0,11.2,69.4,46.0,2.38,20.5,10.1,2.8,
6236,2023-04-06 22:45:00,2023-04-06 23:00:00,202.0,126.0,12.7,69.7,47.4,2.54,21.8,10.4,1.7,
6237,2023-04-06 23:00:00,2023-04-06 23:15:00,202.0,126.0,17.1,69.9,51.1,2.39,23.1,10.9,0.9,
6238,2023-04-06 23:15:00,2023-04-06 23:30:00,202.0,126.0,23.2,68.7,55.4,2.53,25.6,11.4,1.5,
6239,2023-04-06 23:30:00,2023-04-06 23:45:00,202.0,126.0,36.5,61.9,62.7,2.31,25.2,11.7,1.3,
6240,2023-04-06 23:45:00,2023-04-07 00:00:00,202.0,204.0,38.3,65.4,65.9,,,11.8,2.9,
6241,2023-04-07 00:00:00,2023-04-07 00:15:00,354.0,204.0,32.3,66.0,61.4,1.98,21.3,11.5,3.3,
6242,2023-04-07 00:15:00,2023-04-07 00:30:00,354.0,204.0,28.0,64.0,56.8,2.05,19.0,11.1,1.3,
6243,2023-04-07 00:30:00,2023-04-07 00:45:00,354.0,204.0,28.0,61.5,55.5,1.98,18.2,11.1,1.1,
6244,2023-04-07 00:45:00,2023-04-07 01:00:00,454.0,152.0,26.6,60.1,53.6,1.87,17.1,11.0,1.5,
6245,2023-04-07 01:00:00,2023-04-07 01:15:00,454.0,152.0,25.2,59.4,52.1,1.97,17.2,10.9,1.5,
6246,2023-04-07 01:15:00,2023-04-07 01:30:00,454.0,152.0,27.1,59.6,53.7,2.16,18.2,10.6,1.7,
6247,2023-04-07 01:30:00,2023-04-07 01:45:00,454.0,152.0,32.3,59.5,58.0,2.2,18.7,10.0,2.0,
6248,2023-04-07 01:45:00,2023-04-07 02:00:00,,189.0,40.5,58.8,64.2,2.12,21.4,9.4,1.7,
6249,2023-04-07 02:00:00,2023-04-07 02:15:00,,189.0,47.6,56.9,69.0,1.96,23.3,10.0,1.7,
6250,2023-04-07 02:15:00,2023-04-07 02:30:00,,189.0,51.6,55.6,71.5,1.87,24.2,10.0,1.3,
6251,2023-04-07 02:30:00,2023-04-07 02:45:00,,189.0,51.2,56.7,71.8,1.69,24.9,9.5,2.0,
6252,2023-04-07 02:45:00,2023-04-07 03:00:00,455.0,173.0,51.3,57.8,72.5,1.6,25.9,9.5,1.8,
6253,2023-04-07 03:00:00,2023-04-07 03:15:00,455.0,173.0,53.3,57.8,74.1,1.66,24.0,9.2,1.4,
6254,2023-04-07 03:15:00,2023-04-07 03:30:00,455.0,173.0,57.1,58.7,77.6,1.67,24.1,9.1,0.9,
6255,2023-04-07 03:30:00,2023-04-07 03:45:00,455.0,173.0,62.4,59.2,82.2,1.66,23.9,9.5,1.0,
6256,2023-04-07 03:45:00,2023-04-07 04:00:00,376.0,149.0,62.3,58.7,81.9,1.83,22.0,9.7,1.5,
6257,2023-04-07 04:00:00,2023-04-07 04:15:00,376.0,149.0,58.1,57.8,78.1,1.85,19.9,9.9,1.3,
6258,2023-04-07 04:15:00,2023-04-07 04:30:00,376.0,149.0,51.6,56.3,71.9,1.84,17.3,9.7,1.2,
6259,2023-04-07 04:30:00,2023-04-07 04:45:00,376.0,149.0,47.0,53.9,66.9,1.75,16.5,9.8,1.9,
6260,2023-04-07 04:45:00,2023-04-07 05:00:00,321.0,111.0,44.6,51.4,63.6,1.75,15.4,9.6,1.4,
6261,2023-04-07 05:00:00,2023-04-07 05:15:00,321.0,111.0,43.3,49.6,61.6,1.81,14.3,9.4,1.5,
6262,2023-04-07 05:15:00,2023-04-07 05:30:00,321.0,111.0,45.2,48.1,62.3,2.11,14.9,9.7,1.3,
6263,2023-04-07 05:30:00,2023-04-07 05:45:00,321.0,111.0,51.7,47.2,67.1,2.02,16.9,10.5,1.2,
6264,2023-04-07 05:45:00,2023-04-07 06:00:00,226.0,161.0,58.0,47.9,72.6,1.9,16.7,11.7,1.3,
6265,2023-04-07 06:00:00,2023-04-07 06:15:00,226.0,161.0,60.7,48.6,75.1,1.89,15.5,12.2,1.8,
6266,2023-04-07 06:15:00,2023-04-07 06:30:00,226.0,161.0,60.7,47.2,74.5,1.83,15.3,12.6,0.9,
6267,2023-04-07 06:30:00,2023-04-07 06:45:00,226.0,161.0,57.0,46.7,71.2,1.83,15.6,12.5,1.4,
6268,2023-04-07 06:45:00,2023-04-07 07:00:00,351.0,120.0,50.5,46.1,65.6,1.69,17.1,12.3,3.3,
6269,2023-04-07 07:00:00,2023-04-07 07:15:00,351.0,120.0,33.4,47.2,52.3,1.72,17.4,14.6,4.9,
6270,2023-04-07 07:15:00,2023-04-07 07:30:00,351.0,120.0,21.6,50.9,44.6,1.79,18.8,13.2,6.3,
6271,2023-04-07 07:30:00,2023-04-07 07:45:00,351.0,120.0,19.6,50.5,42.8,1.91,18.7,12.5,7.9,
6272,2023-04-07 07:45:00,2023-04-07 08:00:00,251.0,153.0,17.8,55.1,43.8,2.08,20.4,12.5,9.8,
6273,2023-04-07 08:00:00,2023-04-07 08:15:00,251.0,153.0,16.7,63.3,47.2,2.22,24.1,12.8,11.9,
6274,2023-04-07 08:15:00,2023-04-07 08:30:00,251.0,153.0,16.7,72.6,52.2,2.21,27.6,13.2,16.6,
6275,2023-04-07 08:30:00,2023-04-07 08:45:00,251.0,153.0,15.3,82.2,56.2,2.22,28.2,13.4,20.8,
6276,2023-04-07 08:45:00,2023-04-07 09:00:00,306.0,196.0,13.2,88.1,57.6,2.06,28.1,13.6,,
6277,2023-04-07 09:00:00,2023-04-07 09:15:00,306.0,196.0,9.9,86.9,54.3,1.72,26.8,14.7,,
6278,2023-04-07 09:15:00,2023-04-07 09:30:00,306.0,196.0,6.6,73.9,44.9,1.44,23.9,14.5,65.1,
6279,2023-04-07 09:30:00,2023-04-07 09:45:00,306.0,196.0,5.0,57.2,34.5,1.36,20.6,9.8,68.6,
6280,2023-04-07 09:45:00,2023-04-07 10:00:00,398.0,61.0,4.2,44.4,27.0,,16.9,9.4,70.1,
6281,2023-04-07 10:00:00,2023-04-07 10:15:00,398.0,61.0,4.4,40.2,25.0,,15.4,8.9,70.6,
6282,2023-04-07 10:15:00,2023-04-07 10:30:00,398.0,61.0,4.2,37.9,23.6,2.18,26.4,7.9,55.3,
6283,2023-04-07 10:30:00,2023-04-07 10:45:00,398.0,61.0,4.5,42.9,26.5,1.42,87.7,7.1,39.4,
6284,2023-04-07 10:45:00,2023-04-07 11:00:00,398.0,61.0,5.7,49.8,31.1,1.41,,6.9,46.3,
6285,2023-04-07 11:00:00,2023-04-07 11:15:00,398.0,61.0,5.2,54.0,33.0,1.41,,7.5,49.8,
6286,2023-04-07 11:15:00,2023-04-07 11:30:00,398.0,61.0,5.2,54.8,33.4,1.4,,7.8,50.5,
6287,2023-04-07 11:30:00,2023-04-07 11:45:00,398.0,61.0,4.5,55.4,33.1,1.37,88.8,7.2,52.6,
6288,2023-04-07 11:45:00,2023-04-07 12:00:00,164.0,62.0,,,,1.35,89.8,,54.8,
6289,2023-04-07 12:00:00,2023-04-07 12:15:00,164.0,62.0,,,,1.35,92.3,,52.8,
6290,2023-04-07 12:15:00,2023-04-07 12:30:00,164.0,62.0,,,,1.34,93.9,11.9,54.8,
6291,2023-04-07 12:30:00,2023-04-07 12:45:00,164.0,62.0,5.2,55.7,33.8,1.33,161.7,7.4,35.8,
6292,2023-04-07 12:45:00,2023-04-07 13:00:00,163.0,63.0,6.4,65.9,40.3,1.31,174.2,6.7,35.4,
6293,2023-04-07 13:00:00,2023-04-07 13:15:00,163.0,63.0,6.9,75.0,45.5,1.19,247.1,6.3,22.8,
6294,2023-04-07 13:15:00,2023-04-07 13:30:00,163.0,63.0,10.5,85.4,54.0,1.17,290.3,5.4,17.3,
6295,2023-04-07 13:30:00,2023-04-07 13:45:00,163.0,63.0,16.6,96.8,65.0,1.13,333.9,4.6,14.3,
6296,2023-04-07 13:45:00,2023-04-07 14:00:00,184.0,72.0,24.0,104.4,75.1,1.16,371.3,5.1,12.7,
6297,2023-04-07 14:00:00,2023-04-07 14:15:00,184.0,72.0,32.3,101.4,80.2,1.17,373.6,7.8,11.0,
6298,2023-04-07 14:15:00,2023-04-07 14:30:00,184.0,72.0,39.2,101.3,85.8,1.18,393.2,8.0,8.1,
6299,2023-04-07 14:30:00,2023-04-07 14:45:00,184.0,72.0,44.7,103.6,91.4,1.21,327.2,8.0,12.5,
6300,2023-04-07 14:45:00,2023-04-07 15:00:00,153.0,76.0,45.1,105.8,93.0,1.23,335.9,8.3,10.5,
6301,2023-04-07 15:00:00,2023-04-07 15:15:00,153.0,76.0,42.6,106.6,91.3,1.1,228.5,7.8,21.8,
6302,2023-04-07 15:15:00,2023-04-07 15:30:00,153.0,76.0,33.3,106.9,84.0,1.05,226.1,7.5,21.1,
6303,2023-04-07 15:30:00,2023-04-07 15:45:00,153.0,76.0,27.0,105.1,77.8,0.95,246.7,7.9,17.5,
6304,2023-04-07 15:45:00,2023-04-07 16:00:00,180.0,69.0,21.9,104.2,73.2,0.93,164.4,8.7,33.7,
6305,2023-04-07 16:00:00,2023-04-07 16:15:00,180.0,69.0,12.1,103.5,64.9,0.92,142.1,9.0,41.4,
6306,2023-04-07 16:15:00,2023-04-07 16:30:00,180.0,69.0,5.7,90.5,52.6,0.94,97.6,9.3,54.1,
6307,2023-04-07 16:30:00,2023-04-07 16:45:00,180.0,69.0,4.6,71.1,41.6,0.96,78.1,8.4,57.3,
6308,2023-04-07 16:45:00,2023-04-07 17:00:00,164.0,54.0,3.9,63.9,37.2,0.9,70.4,8.2,57.8,
6309,2023-04-07 17:00:00,2023-04-07 17:15:00,164.0,54.0,3.8,59.2,34.6,0.94,68.8,8.4,51.4,
6310,2023-04-07 17:15:00,2023-04-07 17:30:00,164.0,54.0,3.6,57.2,33.4,0.98,55.0,8.4,51.0,
6311,2023-04-07 17:30:00,2023-04-07 17:45:00,164.0,54.0,3.3,54.8,31.8,0.96,26.0,8.6,58.6,
6312,2023-04-07 17:45:00,2023-04-07 18:00:00,122.0,60.0,3.5,50.8,29.9,0.93,19.4,8.6,59.1,
6313,2023-04-07 18:00:00,2023-04-07 18:15:00,122.0,60.0,4.1,45.5,27.5,0.94,15.6,7.5,56.0,
6314,2023-04-07 18:15:00,2023-04-07 18:30:00,122.0,60.0,4.9,41.9,26.2,0.96,12.8,6.8,53.1,
6315,2023-04-07 18:30:00,2023-04-07 18:45:00,122.0,60.0,4.4,41.2,25.5,0.96,8.9,6.1,45.7,
6316,2023-04-07 18:45:00,2023-04-07 19:00:00,167.0,78.0,3.8,43.1,26.0,0.95,10.6,6.4,39.0,
6317,2023-04-07 19:00:00,2023-04-07 19:15:00,167.0,78.0,3.4,46.5,27.5,1.05,9.9,6.3,30.2,
6318,2023-04-07 19:15:00,2023-04-07 19:30:00,167.0,78.0,3.5,51.6,30.3,1.13,10.7,6.5,32.3,
6319,2023-04-07 19:30:00,2023-04-07 19:45:00,167.0,78.0,4.5,55.2,33.0,1.21,13.3,6.7,33.2,
6320,2023-04-07 19:45:00,2023-04-07 20:00:00,167.0,97.0,4.8,56.4,33.9,1.17,15.5,6.9,32.7,
6321,2023-04-07 20:00:00,2023-04-07 20:15:00,167.0,97.0,4.6,57.2,34.2,1.13,16.3,7.0,37.4,
6322,2023-04-07 20:15:00,2023-04-07 20:30:00,167.0,97.0,4.6,55.6,33.2,1.04,13.0,6.9,51.6,
6323,2023-04-07 20:30:00,2023-04-07 20:45:00,167.0,97.0,3.9,50.4,30.0,0.96,11.7,7.0,57.0,
6324,2023-04-07 20:45:00,2023-04-07 21:00:00,249.0,56.0,3.8,46.7,27.9,0.95,11.6,6.8,56.3,
6325,2023-04-07 21:00:00,2023-04-07 21:15:00,249.0,56.0,3.4,43.9,26.1,0.92,11.6,7.0,56.5,
6326,2023-04-07 21:15:00,2023-04-07 21:30:00,249.0,56.0,3.4,41.8,25.0,0.87,13.0,6.9,58.0,
6327,2023-04-07 21:30:00,2023-04-07 21:45:00,249.0,56.0,3.5,39.9,24.0,0.89,14.5,6.8,56.6,
6328,2023-04-07 21:45:00,2023-04-07 22:00:00,156.0,54.0,2.5,39.0,22.8,0.88,14.5,7.0,59.0,
6329,2023-04-07 22:00:00,2023-04-07 22:15:00,156.0,54.0,2.9,38.2,22.7,0.87,13.4,8.0,54.6,
6330,2023-04-07 22:15:00,2023-04-07 22:30:00,156.0,54.0,2.9,39.4,23.3,0.93,13.4,8.7,45.6,
6331,2023-04-07 22:30:00,2023-04-07 22:45:00,156.0,54.0,3.2,40.8,24.3,0.96,13.4,8.8,43.1,
6332,2023-04-07 22:45:00,2023-04-07 23:00:00,160.0,62.0,4.0,41.2,25.2,0.98,14.3,9.3,40.5,
6333,2023-04-07 23:00:00,2023-04-07 23:15:00,160.0,62.0,3.0,41.5,24.5,0.98,13.8,9.0,36.8,
6334,2023-04-07 23:15:00,2023-04-07 23:30:00,160.0,62.0,3.8,42.1,25.5,0.98,12.9,9.0,32.9,
6335,2023-04-07 23:30:00,2023-04-07 23:45:00,160.0,62.0,4.4,43.1,26.5,1.01,13.8,9.2,28.7,
6336,2023-04-07 23:45:00,2023-04-08 00:00:00,160.0,72.0,4.4,43.3,26.6,,,9.6,27.0,
6337,2023-04-08 00:00:00,2023-04-08 00:15:00,167.0,72.0,4.5,42.9,26.4,1.75,15.1,9.9,24.0,
6338,2023-04-08 00:15:00,2023-04-08 00:30:00,167.0,72.0,4.9,43.2,27.0,1.67,16.7,9.9,27.6,
6339,2023-04-08 00:30:00,2023-04-08 00:45:00,167.0,72.0,4.3,42.8,26.3,1.64,17.2,9.7,28.5,
6340,2023-04-08 00:45:00,2023-04-08 01:00:00,,76.0,4.2,40.8,25.1,1.63,16.8,10.1,25.7,
6341,2023-04-08 01:00:00,2023-04-08 01:15:00,,76.0,3.8,39.9,24.3,1.72,17.8,9.9,23.1,
6342,2023-04-08 01:15:00,2023-04-08 01:30:00,,76.0,4.2,39.6,24.5,1.82,18.4,10.0,24.0,
6343,2023-04-08 01:30:00,2023-04-08 01:45:00,,76.0,4.8,39.4,24.8,1.8,20.1,10.2,27.4,
6344,2023-04-08 01:45:00,2023-04-08 02:00:00,,83.0,4.6,39.0,24.5,1.79,21.1,10.4,27.0,
6345,2023-04-08 02:00:00,2023-04-08 02:15:00,,83.0,4.3,38.9,24.2,1.89,21.9,9.8,22.4,
6346,2023-04-08 02:15:00,2023-04-08 02:30:00,,83.0,4.6,38.0,24.0,1.99,22.0,9.4,19.6,
6347,2023-04-08 02:30:00,2023-04-08 02:45:00,,83.0,4.5,37.8,23.8,1.99,21.7,9.5,17.8,
6348,2023-04-08 02:45:00,2023-04-08 03:00:00,149.0,97.0,4.5,37.4,23.5,2.29,22.1,10.2,13.5,
6349,2023-04-08 03:00:00,2023-04-08 03:15:00,149.0,97.0,3.8,38.5,23.5,2.03,22.6,11.2,13.0,
6350,2023-04-08 03:15:00,2023-04-08 03:30:00,149.0,97.0,4.7,40.9,25.6,2.08,21.1,10.9,3.5,
6351,2023-04-08 03:30:00,2023-04-08 03:45:00,149.0,97.0,6.6,44.2,28.9,2.12,21.4,10.2,1.5,
6352,2023-04-08 03:45:00,2023-04-08 04:00:00,182.0,115.0,9.3,48.1,33.2,2.1,21.7,9.9,4.1,
6353,2023-04-08 04:00:00,2023-04-08 04:15:00,182.0,115.0,10.8,50.7,35.8,2.21,20.8,9.7,1.7,
6354,2023-04-08 04:15:00,2023-04-08 04:30:00,182.0,115.0,13.9,51.2,38.5,2.26,20.0,10.4,2.0,
6355,2023-04-08 04:30:00,2023-04-08 04:45:00,182.0,115.0,18.5,52.4,43.0,2.18,21.5,9.9,1.7,
6356,2023-04-08 04:45:00,2023-04-08 05:00:00,252.0,121.0,26.0,57.1,51.5,2.16,23.0,8.6,1.4,
6357,2023-04-08 05:00:00,2023-04-08 05:15:00,252.0,121.0,46.0,58.0,68.2,2.26,25.9,4.7,1.3,
6358,2023-04-08 05:15:00,2023-04-08 05:30:00,252.0,121.0,57.3,59.3,78.1,2.24,29.0,8.2,1.6,
6359,2023-04-08 05:30:00,2023-04-08 05:45:00,252.0,121.0,62.7,61.7,83.8,2.26,31.2,10.6,1.5,
6360,2023-04-08 05:45:00,2023-04-08 06:00:00,252.0,141.0,66.4,63.5,87.7,2.21,29.8,10.7,1.5,
6361,2023-04-08 06:00:00,2023-04-08 06:15:00,293.0,141.0,66.3,63.5,87.8,2.22,29.0,11.6,1.4,
6362,2023-04-08 06:15:00,2023-04-08 06:30:00,293.0,141.0,66.8,64.9,88.8,2.37,31.3,11.9,1.3,
6363,2023-04-08 06:30:00,2023-04-08 06:45:00,293.0,141.0,66.1,66.6,89.2,2.36,31.4,11.5,2.0,
6364,2023-04-08 06:45:00,2023-04-08 07:00:00,293.0,145.0,61.0,66.1,84.7,2.3,30.8,11.2,2.8,
6365,2023-04-08 07:00:00,2023-04-08 07:15:00,298.0,145.0,50.5,65.0,75.6,2.28,29.3,11.5,3.0,
6366,2023-04-08 07:15:00,2023-04-08 07:30:00,298.0,145.0,37.3,64.1,64.3,2.34,28.1,13.0,4.7,
6367,2023-04-08 07:30:00,2023-04-08 07:45:00,298.0,145.0,25.1,67.1,56.1,2.47,28.2,13.3,7.2,
6368,2023-04-08 07:45:00,2023-04-08 08:00:00,298.0,155.0,19.6,64.6,50.3,2.44,28.1,13.3,12.9,
6369,2023-04-08 08:00:00,2023-04-08 08:15:00,279.0,155.0,13.2,63.9,44.7,2.26,27.2,13.0,21.0,
6370,2023-04-08 08:15:00,2023-04-08 08:30:00,279.0,155.0,7.9,61.0,38.9,2.18,26.0,12.9,25.9,
6371,2023-04-08 08:30:00,2023-04-08 08:45:00,279.0,155.0,6.0,56.6,35.0,2.21,27.5,12.5,30.5,
6372,2023-04-08 08:45:00,2023-04-08 09:00:00,279.0,133.0,5.3,55.1,33.6,2.23,29.7,12.4,,
6373,2023-04-08 09:00:00,2023-04-08 09:15:00,272.0,133.0,4.9,53.4,32.4,2.26,30.9,13.7,,
6374,2023-04-08 09:15:00,2023-04-08 09:30:00,272.0,133.0,4.4,50.9,30.7,2.11,32.8,14.2,45.4,
6375,2023-04-08 09:30:00,2023-04-08 09:45:00,272.0,133.0,4.2,49.4,29.6,1.98,36.4,12.9,48.3,
6376,2023-04-08 09:45:00,2023-04-08 10:00:00,272.0,95.0,3.4,50.0,29.4,,35.9,12.4,54.2,
6377,2023-04-08 10:00:00,2023-04-08 10:15:00,228.0,95.0,4.3,51.7,31.0,,33.8,13.1,57.6,
6378,2023-04-08 10:15:00,2023-04-08 10:30:00,228.0,95.0,5.0,49.1,30.2,2.48,30.1,11.4,66.4,
6379,2023-04-08 10:30:00,2023-04-08 10:45:00,228.0,95.0,4.7,46.3,28.5,1.73,25.6,9.0,71.3,
6380,2023-04-08 10:45:00,2023-04-08 11:00:00,228.0,74.0,4.1,44.4,27.0,1.72,,8.0,68.0,
6381,2023-04-08 11:00:00,2023-04-08 11:15:00,189.0,74.0,3.9,47.8,28.6,1.71,,7.7,31.6,
6382,2023-04-08 11:15:00,2023-04-08 11:30:00,189.0,74.0,5.6,66.2,39.8,1.71,,6.2,15.8,
6383,2023-04-08 11:30:00,2023-04-08 11:45:00,189.0,74.0,7.5,82.2,49.8,1.67,185.5,6.5,21.6,
6384,2023-04-08 11:45:00,2023-04-08 12:00:00,189.0,76.0,,,,1.58,106.0,,42.0,
6385,2023-04-08 12:00:00,2023-04-08 12:15:00,189.0,76.0,,,,1.48,43.8,,53.5,
6386,2023-04-08 12:15:00,2023-04-08 12:30:00,189.0,76.0,,,,1.45,30.3,11.7,58.7,
6387,2023-04-08 12:30:00,2023-04-08 12:45:00,189.0,76.0,3.1,43.1,25.4,1.47,17.2,6.0,63.3,
6388,2023-04-08 12:45:00,2023-04-08 13:00:00,189.0,35.0,3.6,38.4,23.3,1.47,17.3,6.0,60.9,
6389,2023-04-08 13:00:00,2023-04-08 13:15:00,166.0,35.0,3.8,35.5,22.0,1.49,19.3,6.3,58.3,
6390,2023-04-08 13:15:00,2023-04-08 13:30:00,166.0,35.0,3.7,34.9,21.6,1.53,21.6,6.3,46.5,
6391,2023-04-08 13:30:00,2023-04-08 13:45:00,166.0,35.0,3.7,34.9,21.6,1.81,22.8,6.4,35.9,
6392,2023-04-08 13:45:00,2023-04-08 14:00:00,166.0,46.0,4.2,38.0,23.6,2.0,24.6,6.8,29.3,
6393,2023-04-08 14:00:00,2023-04-08 14:15:00,77.0,46.0,4.5,40.8,25.3,1.99,26.6,8.0,31.3,
6394,2023-04-08 14:15:00,2023-04-08 14:30:00,77.0,46.0,4.3,45.0,27.4,1.81,31.4,8.6,35.5,
6395,2023-04-08 14:30:00,2023-04-08 14:45:00,77.0,46.0,4.8,47.5,29.2,1.6,46.8,8.7,40.8,
6396,2023-04-08 14:45:00,2023-04-08 15:00:00,77.0,74.0,4.1,48.8,29.2,1.57,47.1,8.9,48.7,
6397,2023-04-08 15:00:00,2023-04-08 15:15:00,77.0,74.0,3.5,47.8,28.2,1.51,56.7,9.2,54.0,
6398,2023-04-08 15:15:00,2023-04-08 15:30:00,114.0,74.0,3.9,46.9,28.1,1.55,59.8,9.3,51.7,
6399,2023-04-08 15:30:00,2023-04-08 15:45:00,114.0,74.0,4.1,45.7,27.6,1.52,58.8,9.3,66.5,
6400,2023-04-08 15:45:00,2023-04-08 16:00:00,114.0,57.0,3.8,44.6,26.8,1.49,54.8,9.3,71.8,
6401,2023-04-08 16:00:00,2023-04-08 16:15:00,114.0,57.0,3.8,41.8,25.3,1.5,52.3,9.4,73.0,
6402,2023-04-08 16:15:00,2023-04-08 16:30:00,,57.0,3.8,39.0,23.8,1.48,47.0,9.8,75.9,
6403,2023-04-08 16:30:00,2023-04-08 16:45:00,200.0,57.0,3.1,37.1,22.2,1.48,38.3,9.6,74.9,
6404,2023-04-08 16:45:00,2023-04-08 17:00:00,200.0,49.0,3.0,35.5,21.3,1.45,35.9,9.8,72.9,
6405,2023-04-08 17:00:00,2023-04-08 17:15:00,200.0,49.0,3.6,34.2,21.1,1.41,41.6,10.2,73.1,
6406,2023-04-08 17:15:00,2023-04-08 17:30:00,111.0,49.0,3.3,34.5,21.1,1.41,45.1,10.2,73.6,
6407,2023-04-08 17:30:00,2023-04-08 17:45:00,111.0,49.0,2.9,34.7,20.8,1.41,44.3,9.9,68.0,
6408,2023-04-08 17:45:00,2023-04-08 18:00:00,111.0,51.0,2.7,36.0,21.4,1.44,42.6,10.0,61.1,
6409,2023-04-08 18:00:00,2023-04-08 18:15:00,111.0,51.0,3.6,37.1,22.6,1.57,41.0,10.0,51.1,
6410,2023-04-08 18:15:00,2023-04-08 18:30:00,69.0,51.0,4.2,38.2,23.7,1.83,38.0,8.6,32.9,
6411,2023-04-08 18:30:00,2023-04-08 18:45:00,69.0,51.0,4.4,41.4,25.6,1.99,37.2,8.4,28.7,
6412,2023-04-08 18:45:00,2023-04-08 19:00:00,69.0,87.0,4.5,44.6,27.4,1.82,35.9,8.4,38.6,
6413,2023-04-08 19:00:00,2023-04-08 19:15:00,69.0,87.0,3.9,46.8,28.1,1.92,37.0,8.6,30.8,
6414,2023-04-08 19:15:00,2023-04-08 19:30:00,102.0,87.0,3.3,48.6,28.6,2.13,38.6,8.9,18.5,
6415,2023-04-08 19:30:00,2023-04-08 19:45:00,102.0,87.0,6.4,58.8,36.4,2.62,40.4,8.9,1.9,
6416,2023-04-08 19:45:00,2023-04-08 20:00:00,102.0,160.0,12.6,75.3,50.3,2.06,36.8,8.8,7.4,
